737.141	22.61
737.301	14.61
737.461	15.61
737.621	19.61
737.782	17.61
737.942	15.61
738.102	13.61
738.262	17.61
738.422	13.61
738.582	16.61
738.743	18.61
738.903	19.61
739.063	20.61
739.223	11.61
739.382	23.61
739.542	25.61
739.702	21.61
739.862	14.61
740.022	18.61
740.182	13.61
740.342	16.61
740.501	13.61
740.661	15.61
740.821	15.61
740.98	17.61
741.14	12.61
741.3	14.61
741.459	15.61
741.619	21.61
741.778	14.61
741.938	18.61
742.097	15.61
742.257	16.61
742.416	19.61
742.576	15.61
742.735	18.61
742.894	19.61
743.053	15.61
743.213	13.61
743.372	15.61
743.531	18.61
743.69	15.61
743.849	17.61
744.009	20.61
744.168	17.61
744.327	17.61
744.486	21.61
744.645	13.61
744.804	23.61
744.963	15.61
745.122	23.61
745.28	16.61
745.439	19.61
745.598	19.61
745.757	21.61
745.916	18.61
746.074	20.61
746.233	18.61
746.392	16.61
746.55	17.61
746.709	18.61
746.868	15.61
747.026	21.61
747.185	23.61
747.343	25.61
747.502	18.61
747.66	19.61
747.819	14.61
747.977	19.61
748.135	16.61
748.294	18.61
748.452	20.61
748.61	20.61
748.768	22.61
748.927	13.61
749.085	16.61
749.243	14.61
749.401	18.61
749.559	19.61
749.717	15.61
749.875	19.61
750.033	21.61
750.191	14.61
750.349	15.61
750.507	20.61
750.665	20.61
750.823	13.61
750.981	19.61
751.139	20.61
751.296	13.61
751.454	20.61
751.612	19.61
751.769	18.61
751.927	19.61
752.085	19.61
752.242	18.61
752.4	20.61
752.557	22.61
752.715	22.61
752.872	20.61
753.03	24.61
753.187	16.61
753.345	18.61
753.502	21.61
753.659	20.61
753.817	25.61
753.974	20.61
754.131	19.61
754.288	18.61
754.445	20.61
754.603	21.61
754.76	22.61
754.917	16.61
755.074	19.61
755.231	22.61
755.388	21.61
755.545	25.61
755.702	30.61
755.859	21.61
756.015	23.61
756.172	24.61
756.329	25.61
756.486	23.61
756.643	25.61
756.799	25.61
756.956	26.61
757.113	31.61
757.269	26.61
757.426	28.61
757.583	24.61
757.739	26.61
757.896	26.61
758.052	32.61
758.209	32.61
758.365	34.61
758.521	28.61
758.678	29.61
758.834	31.61
758.99	37.61
759.147	32.61
759.303	35.61
759.459	43.61
759.615	36.61
759.771	34.61
759.928	41.61
760.084	38.61
760.24	39.61
760.396	40.61
760.552	45.61
760.708	39.61
760.864	46.61
761.02	49.61
761.176	50.61
761.331	48.61
761.487	54.61
761.643	57.61
761.799	48.61
761.954	55.61
762.11	59.61
762.266	60.61
762.421	66.61
762.577	68.61
762.733	67.61
762.888	73.61
763.044	72.61
763.199	70.61
763.355	83.61
763.51	80.61
763.666	81.61
763.821	83.61
763.976	83.61
764.132	96.61
764.287	103.61
764.442	114.61
764.597	106.61
764.752	116.61
764.908	126.61
765.063	132.61
765.218	140.61
765.373	144.61
765.528	149.61
765.683	159.61
765.838	162.61
765.993	165.61
766.148	172.61
766.303	181.61
766.457	203.61
766.612	222.61
766.767	239.61
766.922	246.61
767.077	266.61
767.231	278.61
767.386	298.61
767.541	328.61
767.695	347.61
767.85	386.61
768.004	398.61
768.159	430.61
768.313	450.61
768.468	455.61
768.622	459.61
768.776	510.61
768.931	535.61
769.085	527.61
769.239	572.61
769.394	562.61
769.548	587.61
769.702	597.61
769.856	614.61
770.01	643.61
770.165	680.61
770.319	693.61
770.473	726.61
770.627	733.61
770.781	731.61
770.935	743.61
771.089	779.61
771.242	809.61
771.396	860.61
771.55	875.61
771.704	908.61
771.858	895.61
772.011	912.61
772.165	991.61
772.319	1030.61
772.473	1009.61
772.626	998.61
772.78	979.61
772.933	1032.61
773.087	1011.61
773.24	1085.61
773.394	1095.61
773.547	1140.61
773.701	1133.61
773.854	1163.61
774.007	1121.61
774.161	1114.61
774.314	1223.61
774.467	1311.61
774.62	1369.61
774.773	1363.61
774.927	1281.61
775.08	1293.61
775.233	1349.61
775.386	1337.61
775.539	1375.61
775.692	1450.61
775.845	1445.61
775.998	1462.61
776.151	1543.61
776.304	1417.61
776.456	1436.61
776.609	1502.61
776.762	1536.61
776.915	1696.61
777.067	1743.61
777.22	1759.61
777.373	1890.61
777.525	1815.61
777.678	1853.61
777.83	1793.61
777.983	1891.61
778.135	2047.61
778.288	2007.61
778.44	2044.61
778.593	2112.61
778.745	2058.61
778.897	2003.61
779.05	1907.61
779.202	1935.61
779.354	1831.61
779.506	1900.61
779.659	1858.61
779.811	1917.61
779.963	1879.61
780.115	1799.61
780.267	1783.61
780.419	1902.61
780.571	1935.61
780.723	1938.61
780.875	1913.61
781.027	1929.61
781.179	1997.61
781.33	1961.61
781.482	1877.61
781.634	1917.61
781.786	1948.61
781.937	2123.61
782.089	2085.61
782.241	2216.61
782.392	2300.61
782.544	2541.61
782.695	2551.61
782.847	2589.61
782.998	2473.61
783.15	2229.61
783.301	2067.61
783.453	2020.61
783.604	2073.61
783.755	2172.61
783.907	2168.61
784.058	2030.61
784.209	1994.61
784.36	1958.61
784.511	1935.61
784.663	2045.61
784.814	2113.61
784.965	2095.61
785.116	2059.61
785.267	2079.61
785.418	2091.61
785.569	2135.61
785.72	2313.61
785.87	2607.61
786.021	2653.61
786.172	2637.61
786.323	2511.61
786.474	2433.61
786.624	2425.61
786.775	2226.61
786.926	2170.61
787.076	2213.61
787.227	2257.61
787.377	2248.61
787.528	1990.61
787.678	2006.61
787.829	2038.61
787.979	1947.61
788.13	2036.61
788.28	2116.61
788.43	2196.61
788.581	2278.61
788.731	2296.61
788.881	2331.61
789.031	2177.61
789.181	2253.61
789.332	2246.61
789.482	2153.61
789.632	2141.61
789.782	2115.61
789.932	2080.61
790.082	2095.61
790.232	2040.61
790.382	2036.61
790.531	2102.61
790.681	2135.61
790.831	2221.61
790.981	2262.61
791.131	2190.61
791.28	2236.61
791.43	2362.61
791.58	2351.61
791.729	2320.61
791.879	2230.61
792.028	2306.61
792.178	2343.61
792.327	2293.61
792.477	2257.61
792.626	2176.61
792.776	2172.61
792.925	2259.61
793.074	2247.61
793.224	2295.61
793.373	2319.61
793.522	2443.61
793.671	2492.61
793.82	2446.61
793.97	2425.61
794.119	2393.61
794.268	2336.61
794.417	2262.61
794.566	2239.61
794.715	2169.61
794.864	2237.61
795.013	2273.61
795.161	2262.61
795.31	2339.61
795.459	2283.61
795.608	2241.61
795.757	2214.61
795.905	2194.61
796.054	2084.61
796.203	2200.61
796.351	2343.61
796.5	2231.61
796.648	2238.61
796.797	2172.61
796.945	2089.61
797.094	2123.61
797.242	2072.61
797.39	2124.61
797.539	2107.61
797.687	2128.61
797.835	2163.61
797.984	2202.61
798.132	2162.61
798.28	2119.61
798.428	2128.61
798.576	2193.61
798.724	2185.61
798.872	2208.61
799.02	2405.61
799.168	2507.61
799.316	2358.61
799.464	2331.61
799.612	2358.61
799.76	2361.61
799.908	2377.61
800.056	2422.61
800.203	2506.61
800.351	2398.61
800.499	2239.61
800.646	2233.61
800.794	2144.61
800.942	2138.61
801.089	2173.61
801.237	2239.61
801.384	2174.61
801.532	2119.61
801.679	2144.61
801.826	2142.61
801.974	2178.61
802.121	2114.61
802.268	1901.61
802.416	1954.61
802.563	1997.61
802.71	2061.61
802.857	2111.61
803.004	2038.61
803.151	2071.61
803.298	2024.61
803.445	2098.61
803.592	2015.61
803.739	2050.61
803.886	2036.61
804.033	1965.61
804.18	1976.61
804.327	1931.61
804.473	1882.61
804.62	1886.61
804.767	1919.61
804.914	1897.61
805.06	1876.61
805.207	1904.61
805.353	1923.61
805.5	1877.61
805.647	1951.61
805.793	1923.61
805.939	1906.61
806.086	1842.61
806.232	1856.61
806.379	1785.61
806.525	1799.61
806.671	1897.61
806.817	1936.61
806.964	1976.61
807.11	1953.61
807.256	1945.61
807.402	1825.61
807.548	1793.61
807.694	1809.61
807.84	1831.61
807.986	1833.61
808.132	1794.61
808.278	1728.61
808.424	1729.61
808.57	1667.61
808.716	1715.61
808.861	1721.61
809.007	1793.61
809.153	1680.61
809.299	1634.61
809.444	1672.61
809.59	1639.61
809.735	1603.61
809.881	1540.61
810.026	1563.61
810.172	1559.61
810.317	1621.61
810.463	1640.61
810.608	1639.61
810.753	1672.61
810.899	1663.61
811.044	1721.61
811.189	1703.61
811.334	1574.61
811.48	1581.61
811.625	1556.61
811.77	1586.61
811.915	1602.61
812.06	1608.61
812.205	1670.61
812.35	1639.61
812.495	1639.61
812.64	1566.61
812.785	1572.61
812.929	1610.61
813.074	1634.61
813.219	1677.61
813.364	1593.61
813.508	1576.61
813.653	1581.61
813.798	1573.61
813.942	1630.61
814.087	1601.61
814.231	1585.61
814.376	1527.61
814.52	1454.61
814.665	1495.61
814.809	1491.61
814.953	1546.61
815.098	1595.61
815.242	1597.61
815.386	1590.61
815.53	1525.61
815.675	1502.61
815.819	1396.61
815.963	1347.61
816.107	1333.61
816.251	1349.61
816.395	1417.61
816.539	1463.61
816.683	1470.61
816.827	1392.61
816.971	1425.61
817.115	1354.61
817.258	1381.61
817.402	1376.61
817.546	1420.61
817.69	1382.61
817.833	1389.61
817.977	1384.61
818.12	1368.61
818.264	1429.61
818.408	1453.61
818.551	1417.61
818.695	1400.61
818.838	1401.61
818.981	1410.61
819.125	1417.61
819.268	1416.61
819.411	1362.61
819.555	1338.61
819.698	1325.61
819.841	1274.61
819.984	1240.61
820.127	1279.61
820.27	1272.61
820.413	1308.61
820.556	1267.61
820.699	1265.61
820.842	1257.61
820.985	1338.61
821.128	1347.61
821.271	1293.61
821.414	1266.61
821.556	1219.61
821.699	1191.61
821.842	1222.61
821.985	1239.61
822.127	1214.61
822.27	1212.61
822.412	1137.61
822.555	1126.61
822.697	1138.61
822.84	1107.61
822.982	1013.61
823.125	1008.61
823.267	973.61
823.409	989.61
823.552	963.61
823.694	925.61
823.836	954.61
823.978	962.61
824.12	919.61
824.262	928.61
824.404	908.61
824.547	926.61
824.689	911.61
824.83	934.61
824.972	927.61
825.114	880.61
825.256	887.61
825.398	856.61
825.54	837.61
825.682	867.61
825.823	839.61
825.965	866.61
826.107	908.61
826.248	861.61
826.39	844.61
826.531	790.61
826.673	788.61
826.814	797.61
826.956	767.61
827.097	746.61
827.239	711.61
827.38	707.61
827.521	696.61
827.662	684.61
827.804	699.61
827.945	708.61
828.086	705.61
828.227	710.61
828.368	691.61
828.509	666.61
828.65	654.61
828.791	623.61
828.932	613.61
829.073	598.61
829.214	558.61
829.355	533.61
829.496	502.61
829.636	500.61
829.777	480.61
829.918	466.61
830.059	470.61
830.199	448.61
830.34	426.61
830.48	410.61
830.621	405.61
830.761	388.61
830.902	376.61
831.042	361.61
831.183	349.61
831.323	335.61
831.463	324.61
831.604	324.61
831.744	322.61
831.884	332.61
832.024	328.61
832.164	305.61
832.304	303.61
832.445	275.61
832.585	263.61
832.725	248.61
832.865	249.61
833.004	240.61
833.144	243.61
833.284	225.61
833.424	215.61
833.564	208.61
833.704	198.61
833.843	186.61
833.983	188.61
834.123	180.61
834.262	168.61
834.402	167.61
834.541	156.61
834.681	144.61
834.82	148.61
834.96	139.61
835.099	137.61
835.238	136.61
835.378	133.61
835.517	124.61
835.656	117.61
835.795	115.61
835.935	110.61
836.074	104.61
836.213	106.61
836.352	95.61
836.491	90.61
836.63	88.61
836.769	88.61
836.908	84.61
837.047	81.61
837.186	77.61
837.324	79.61
837.463	69.61
837.602	65.61
837.741	68.61
837.879	62.61
838.018	58.61
838.156	55.61
838.295	55.61
838.434	53.61
838.572	54.61
838.71	52.61
838.849	42.61
838.987	45.61
839.126	49.61
839.264	43.61
839.402	41.61
839.54	41.61
839.679	44.61
839.817	39.61
839.955	40.61
840.093	30.61
840.231	35.61
840.369	34.61
840.507	37.61
840.645	34.61
840.783	35.61
840.921	37.61
841.059	24.61
841.197	31.61
841.334	28.61
841.472	30.61
841.61	31.61
841.747	29.61
841.885	23.61
842.023	30.61
842.16	29.61
842.298	26.61
842.435	23.61
842.573	24.61
842.71	25.61
842.847	22.61
842.985	22.61
843.122	26.61
843.259	29.61
843.396	29.61
843.534	24.61
843.671	23.61
843.808	22.61
843.945	27.61
844.082	24.61
844.219	22.61
844.356	19.61
844.493	23.61
844.63	22.61
844.767	23.61
844.904	22.61
845.04	18.61
845.177	18.61
845.314	29.61
845.45	25.61
845.587	26.61
845.724	23.61
845.86	21.61
845.997	21.61
846.133	20.61
846.27	18.61
846.406	20.61
846.543	22.61
846.679	24.61
846.815	17.61
846.951	18.61
847.088	16.61
847.224	18.61
847.36	18.61
847.496	22.61
847.632	16.61
847.768	22.61
847.904	20.61
848.04	16.61
848.176	18.61
848.312	20.61
848.448	16.61
848.584	18.61
848.72	27.61
848.855	16.61
848.991	22.61
849.127	13.61
849.263	15.61
849.398	13.61
849.534	18.61
849.669	15.61
849.805	20.61
849.94	17.61
850.076	18.61
850.211	15.61
850.346	18.61
850.482	14.61
850.617	19.61
850.752	22.61
850.887	19.61
851.023	18.61
851.158	19.61
851.293	19.61
851.428	15.61
851.563	18.61
851.698	18.61
851.833	13.61
851.968	20.61
852.103	18.61
852.237	17.61
852.372	15.61
852.507	16.61
852.642	14.61
852.776	19.61
852.911	16.61
853.046	13.61
853.18	19.61
853.315	22.61
853.449	16.61
853.584	15.61
853.718	17.61
853.853	16.61
853.987	17.61
854.121	23.61
854.256	17.61
854.39	22.61
854.524	17.61
854.658	19.61
854.792	20.61
854.926	17.61
855.06	21.61
855.194	13.61
855.328	13.61
855.462	20.61
855.596	15.61
855.73	15.61
855.864	18.61
855.998	20.61
856.132	16.61
856.265	12.61
856.399	16.61
856.533	20.61
856.666	19.61
856.8	18.61
856.933	17.61
857.067	14.61
857.2	20.61
857.334	17.61
857.467	19.61
857.6	17.61
857.734	16.61
857.867	12.61
858	13.61
858.133	17.61
858.267	20.61
858.4	19.61
858.533	18.61
858.666	17.61
858.799	11.61
858.932	11.61
859.065	18.61
859.198	13.61
859.33	13.61
859.463	18.61
859.596	17.61
859.729	16.61
859.861	16.61
859.994	17.61
860.127	18.61
860.259	16.61
860.392	15.61
860.524	15.61
860.657	11.61
860.789	23.61
860.922	22.61
861.054	14.61
861.186	19.61
861.319	15.61
861.451	16.61
861.583	16.61
861.715	16.61
861.847	13.61
861.98	15.61
862.112	17.61
862.244	15.61
862.376	19.61
862.508	15.61
862.639	20.61
862.771	13.61
862.903	12.61
863.035	11.61
863.167	17.61
863.298	16.61
863.43	10.61
863.562	16.61
863.693	15.61
863.825	17.61
863.956	16.61
864.088	15.61
864.219	15.61
864.351	11.61
864.482	16.61
864.614	14.61
864.745	19.61
864.876	12.61
865.007	18.61
865.139	18.61
865.27	10.61
865.401	15.61
865.532	14.61
865.663	17.61
865.794	17.61
865.925	8.61
866.056	15.61
866.187	18.61
866.317	14.61
866.448	11.61
866.579	15.61
866.71	16.61
866.84	16.61
866.971	15.61
867.102	12.61
867.232	14.61
867.363	12.61
867.493	12.61
867.624	14.61
867.754	19.61
867.885	16.61
868.015	15.61
868.145	16.61
868.275	15.61
868.406	13.61
868.536	15.61
868.666	16.61
868.796	14.61
868.926	14.61
869.056	18.61
869.186	14.61
869.316	13.61
869.446	17.61
869.576	17.61
869.706	18.61
869.836	13.61
869.965	22.61
870.095	23.61
870.225	21.61
870.355	12.61
870.484	16.61
870.614	20.61
870.743	11.61
870.873	19.61
871.002	18.61
871.132	19.61
871.261	9.61
871.39	14.61
871.52	18.61
871.649	12.61
871.778	15.61
871.907	18.61
872.036	9.61
872.166	20.61
872.295	15.61
872.424	11.61
872.553	20.61
872.682	14.61
872.811	18.61
872.939	15.61
873.068	16.61
873.197	13.61
873.326	17.61
873.455	12.61
873.583	11.61
873.712	13.61
873.84	15.61
873.969	16.61
874.098	12.61
874.226	16.61
874.354	14.61
874.483	16.61
874.611	13.61
874.74	14.61
874.868	11.61
874.996	12.61
875.124	11.61
875.253	15.61
875.381	15.61
875.509	17.61
875.637	16.61
875.765	16.61
875.893	17.61
876.021	13.61
876.149	16.61
876.277	14.61
876.404	12.61
876.532	15.61
876.66	18.61
876.788	16.61
876.915	14.61
877.043	21.61
877.17	17.61
877.298	13.61
877.426	12.61
877.553	16.61
877.68	14.61
877.808	18.61
877.935	16.61
878.062	15.61
878.19	14.61
878.317	17.61
878.444	15.61
878.571	14.61
878.698	14.61
878.826	14.61
878.953	17.61
879.08	14.61
879.207	18.61
879.333	11.61
879.46	14.61
879.587	19.61
879.714	13.61
879.841	16.61
879.968	17.61
880.094	15.61
880.221	13.61
880.347	14.61
880.474	15.61
880.601	14.61
880.727	13.61
880.853	14.61
880.98	13.61
881.106	15.61
881.233	15.61
881.359	15.61
881.485	19.61
881.611	14.61
881.737	21.61
881.864	17.61
881.99	12.61
882.116	19.61
882.242	11.61
882.368	17.61
882.494	17.61
882.62	16.61
882.745	17.61
882.871	17.61
882.997	18.61
883.123	11.61
883.248	11.61
883.374	17.61
883.5	14.61
883.625	14.61
883.751	14.61
883.876	17.61
884.002	16.61
884.127	19.61
884.253	16.61
884.378	16.61
884.503	14.61
884.628	15.61
884.754	11.61
884.879	14.61
885.004	15.61
885.129	15.61
885.254	16.61
885.379	11.61
885.504	14.61
885.629	12.61
885.754	13.61
885.879	15.61
886.004	16.61
886.128	13.61
886.253	13.61
886.378	13.61
886.503	16.61
886.627	17.61
886.752	11.61
886.876	13.61
887.001	12.61
887.125	16.61
887.25	15.61
887.374	13.61
887.498	16.61
887.623	16.61
887.747	16.61
887.871	14.61
887.995	15.61
888.12	16.61
888.244	20.61
888.368	17.61
888.492	11.61
888.616	16.61
888.74	16.61
888.864	10.61
888.987	13.61
889.111	15.61
889.235	12.61
889.359	11.61
889.482	16.61
889.606	15.61
889.73	13.61
889.853	11.61
889.977	14.61
890.1	18.61
890.224	15.61
890.347	11.61
890.471	18.61
890.594	13.61
890.717	14.61
890.84	15.61
890.964	14.61
891.087	11.61
891.21	16.61
891.333	17.61
891.456	18.61
891.579	16.61
891.702	15.61
891.825	14.61
891.948	12.61
892.071	16.61
892.194	15.61
892.316	13.61
892.439	15.61
892.562	18.61
892.684	14.61
892.807	16.61
892.93	16.61
893.052	17.61
893.175	15.61
893.297	17.61
893.419	16.61
893.542	12.61
893.664	16.61
893.786	16.61
893.909	15.61
894.031	16.61
894.153	14.61
894.275	18.61
894.397	15.61
894.519	15.61
894.641	15.61
894.763	13.61
894.885	16.61
895.007	12.61
895.129	17.61
895.251	17.61
895.372	16.61
895.494	14.61
895.616	13.61
895.737	13.61
895.859	15.61
895.98	17.61
896.102	14.61
896.223	13.61
896.345	19.61
896.466	14.61
896.588	17.61
896.709	17.61
896.83	19.61
896.951	16.61
897.073	18.61
897.194	16.61
897.315	11.61
897.436	19.61
897.557	12.61
897.678	12.61
897.799	20.61
897.92	15.61
898.04	15.61
898.161	17.61
898.282	11.61
898.403	13.61
898.523	13.61
898.644	21.61
898.765	14.61
898.885	16.61
899.006	14.61
899.126	16.61
899.247	13.61
899.367	14.61
899.488	17.61
899.608	15.61
899.728	12.61
899.848	12.61
899.969	19.61
900.089	10.61
900.209	14.61
900.329	21.61
900.449	12.61
900.569	18.61
900.689	15.61
900.809	20.61
900.929	12.61
901.048	14.61
901.168	14.61
901.288	18.61
901.408	13.61
901.527	17.61
901.647	19.61
901.767	17.61
901.886	15.61
902.006	13.61
902.125	12.61
902.244	18.61
902.364	18.61
902.483	16.61
902.602	11.61
902.722	16.61
